position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID,PSNR_2,SSIM_2
Position3,NIR,6.402920723,0.0099400738,20.0261039734,0.714350462,0.2158042789,9.27830114960671E-06,21.3966712952,0.8262910247
Position3,NIR,6.3532295227,0.0103499563,19.8506164551,0.7077891827,0.222015202,3.07755544781685E-06,21.2410564423,0.8218873739
Position3,NIR,6.342045784,0.0101468479,19.9366912842,0.7037789822,0.2309138775,1.27279199659824E-05,21.3375873566,0.8154384494
Position3,NIR,6.2893538475,0.0107966252,19.6671199799,0.6980392337,0.2362206578,0.000021447,21.0535831451,0.8103970289
Position3,NIR,6.365029335,0.0108199567,19.657743454,0.6965597272,0.2415546775,1.85566022992134E-07,21.0425415039,0.8125626445
Position3,NIR,6.539545536,0.011231876,19.495475769,0.6856645942,0.2521179914,1.89943239092827E-06,20.8827896118,0.8117300272
Position3,NIR,6.6112761497,0.0106323743,19.7336978912,0.6867524981,0.2506455481,2.2894237190485E-06,21.1125984192,0.8128885031
Position3,NIR,6.605465889,0.0101569286,19.9323768616,0.6874050498,0.240798533,2.28194985538721E-05,21.3177757263,0.8156920671
Position3,NIR,6.8245744705,0.0102422191,19.8960590363,0.6828736067,0.24486278,4.555843770504E-05,21.2977237701,0.8166859746
Position3,NIR,7.0455832481,0.0113999313,19.4309768677,0.6760025024,0.2480926663,0.000020077,20.8268241882,0.814052403
Position3,NIR,6.9294695854,0.0121245664,19.1633377075,0.6764627099,0.2484278679,2.88248993456364E-05,20.5758743286,0.8166460395
Position3,NIR,6.9450149536,0.0133720906,18.7380065918,0.66694206,0.2546368837,1.55970919877291E-05,20.1734199524,0.8120168447
Position3,NIR,6.7959303856,0.0138155064,18.59633255,0.6611708999,0.259138912,1.69093254953623E-05,20.0418682098,0.8091202378
Position3,NIR,6.8314805031,0.0145375077,18.3751010895,0.656293273,0.2661266029,1.03658530861139E-05,19.8398017883,0.8058309555
Position3,NIR,6.8907051086,0.0165792089,17.8043632507,0.6390863061,0.2797983885,5.59394247829914E-05,19.2797832489,0.7994862199
Position3,NIR,6.9934463501,0.0160275344,17.9513339996,0.6445785761,0.2879819274,2.94228084385395E-06,19.4509620667,0.8032922745
Position3,NIR,7.1988449097,0.0175579153,17.5552711487,0.6336216927,0.2946778834,6.38724304735661E-06,19.0173416138,0.7978189588
Position3,NIR,7.3589968681,0.01991239,17.0087661743,0.6228211522,0.2976320088,8.68667848408222E-06,18.4536132813,0.7950151563
Position3,NIR,7.3271522522,0.018300781,17.3753051758,0.6259486675,0.2927660346,1.5828525647521E-05,18.8321151733,0.7921224236
Position3,NIR,7.3651742935,0.0179374907,17.4623832703,0.6273995638,0.3001743555,4.57931309938431E-06,18.9087028503,0.7887511253
Position3,NIR,7.3569755554,0.0165998954,17.798948288,0.6317920685,0.3004065752,1.57728791236877E-05,19.2437801361,0.7865869999
Position3,NIR,7.1802597046,0.0155924,18.0708713531,0.6355341673,0.3077038229,5.8009522035718E-05,19.4964008331,0.7867078185
Position3,NIR,7.1982345581,0.0156177124,18.0638256073,0.6303758025,0.3105337918,1.05737708508968E-05,19.4819087982,0.7838773727
Position3,NIR,7.2697982788,0.0162703823,17.8860225677,0.6295168996,0.3150285482,6.81821256875992E-06,19.3009243011,0.7850053906
Position3,NIR,7.340461731,0.0165054668,17.8237228394,0.6245985627,0.3191302717,5.24334609508514E-07,19.211725235,0.7822998166
Position3,NIR,7.1956973076,0.0169813354,17.7002830505,0.6216880083,0.3188189268,1.45626254379749E-05,19.0878925323,0.7815278172
Position3,NIR,7.2124757767,0.0174105652,17.5918731689,0.6155584455,0.323177278,4.46266494691372E-06,18.9676017761,0.7803505659
Position3,NIR,7.296020031,0.0173240174,17.6135158539,0.6187481284,0.3258959949,2.06646509468555E-05,19.0182323456,0.7818596959
Position3,NIR,7.405602932,0.0165801141,17.8041248322,0.6216309071,0.3265917599,1.55461020767689E-06,19.212097168,0.784095645
Position3,NIR,7.5186920166,0.0177508183,17.5078163147,0.6169173717,0.333270967,5.38025051355362E-06,18.9195766449,0.7852481008
Position3,NIR,7.4644470215,0.0183675345,17.3594913483,0.6218827963,0.3260602653,1.94949097931385E-06,18.7655982971,0.7887532711
Position3,NIR,7.5231566429,0.0187648311,17.2665557861,0.6250311136,0.3193823099,6.45383261144161E-06,18.6631183624,0.7926369309
Position3,NIR,7.4549517632,0.018286515,17.3786907196,0.6270416975,0.3111371398,2.37394124269485E-06,18.7786026001,0.7931104898
Position3,NIR,7.2458205223,0.0173237119,17.6135921478,0.6301271915,0.3121311367,3.98792326450348E-06,19.0301189423,0.7907461524
Position3,NIR,7.2023468018,0.016425522,17.8448085785,0.6398790479,0.3103103936,9.97446477413178E-07,19.2525653839,0.7963055968
Position3,NIR,7.279528141,0.0149196181,18.2624225616,0.6461093426,0.3064405322,2.47217249125242E-05,19.6601982117,0.802763164
Position3,NIR,7.1710238457,0.014551634,18.3708820343,0.6435430646,0.306373477,2.79396772384644E-09,19.7586898804,0.8024715185
Position3,NIR,7.2354669571,0.0157194585,18.0356235504,0.6418099403,0.3058936894,0.000100432,19.4176445007,0.8050029874
Position3,NIR,7.2177834511,0.01731552,17.615644455,0.6383458972,0.3003305197,1.72294676303864E-06,18.9860172272,0.8075221777
Position3,NIR,7.1680655479,0.0178401098,17.4860267639,0.637906909,0.3038074374,4.41609881818295E-06,18.842622757,0.8091779351
Position3,NIR,7.2276129723,0.0163901486,17.8541717529,0.6420602202,0.3060329854,1.00815668702126E-07,19.2278461456,0.8139482141
Position3,NIR,7.1598830223,0.0159188863,17.9808750153,0.6391143799,0.3055026829,7.63521529734135E-06,19.3632678986,0.8117758632
Position3,NIR,7.1920762062,0.0163502526,17.8647575378,0.6369152665,0.2987547219,2.53133475780487E-06,19.2430362701,0.8056805134
Position3,NIR,7.0729584694,0.0164220743,17.8457221985,0.6403663158,0.300991416,0.000086104,19.2355575562,0.8015847802
Position3,NIR,7.1144609451,0.014708057,18.3244476318,0.6473385096,0.2973467708,1.73924490809441E-05,19.7392578125,0.8051944971
Position3,NIR,7.2073426247,0.0158043206,18.0122413635,0.6465908289,0.2882365882,6.09550625085831E-06,19.4277267456,0.8029386997
Position3,NIR,7.1188354492,0.0157368444,18.0308227539,0.6398142576,0.2855559587,1.7442274838686E-05,19.4217910767,0.7987927198
Position3,NIR,7.1243844032,0.0146738756,18.3345508575,0.6539787054,0.2787335515,4.07267361879349E-06,19.7284564972,0.803807795
Position3,NIR,7.0362315178,0.0148343612,18.2873134613,0.6641949415,0.272693038,1.19800679385662E-05,19.668920517,0.807697475
Position3,NIR,7.0329194069,0.016074406,17.9386501312,0.6710112095,0.2778592706,3.51713970303535E-05,19.3278675079,0.8118926287
Position3,NIR,6.8599495888,0.0176388379,17.5353012085,0.6807564497,0.2664117217,8.88574868440628E-06,18.9237709045,0.8189730048
Position3,NIR,6.8294687271,0.0181491226,17.4114437103,0.6833856106,0.2563923895,7.47235026210546E-05,18.8218593597,0.8149933219
Position3,NIR,6.7217178345,0.0166079476,17.7968387604,0.6875268817,0.2542214096,1.97647605091333E-05,19.2138175964,0.8161200285
Position3,NIR,6.5626177788,0.014636429,18.3456497192,0.6959443092,0.2420125008,1.42655335366726E-06,19.7629413605,0.8207115531
Position3,NIR,6.4225420952,0.0135231549,18.6892204285,0.6980170012,0.2334997058,6.53811730444431E-06,20.1058216095,0.8210505247
Position3,NIR,6.374194622,0.0121972319,19.137386322,0.711504519,0.2207604796,7.76862725615501E-06,20.5645389557,0.8261160254
Position3,NIR,6.1059465408,0.0104406867,19.8127098083,0.7170453668,0.2144089192,1.18694733828306E-05,21.2271976471,0.8258048296
Position3,NIR,5.9717650414,0.0085704317,20.6699733734,0.7237122059,0.209210217,2.40127556025982E-05,22.08111763,0.8238719106
Position3,NIR,5.807158947,0.0068773814,21.6257686615,0.7324547172,0.2047540396,1.1456897482276E-05,23.0341758728,0.8205909729
Position3,NIR,5.89812994,0.0063554165,21.9685592651,0.7386609912,0.1939020902,0.000006956,23.39087677,0.8236947656
Position3,NIR,5.8710260391,0.0063343062,21.9830112457,0.7368373871,0.1973888874,1.58720649778843E-06,23.3994445801,0.8220556974
Position3,NIR,5.8619914055,0.0058271675,22.3454246521,0.7409490347,0.1933943033,1.2395903468132E-06,23.74974823,0.8248755336
Position3,NIR,5.874584198,0.0059213936,22.2757606506,0.7411094308,0.1931118816,0.000099198,23.6859130859,0.8242623806
Position3,NIR,5.8995776176,0.0057648616,22.3921127319,0.7407515645,0.1922418177,3.98221891373396E-05,23.8019733429,0.8241125345
Position3,NIR,5.9429869652,0.0058144559,22.3549098969,0.7412728667,0.1920198947,4.37418930232525E-06,23.7622737885,0.8233988881
Position3,NIR,6.0736703873,0.0063240645,21.9900360107,0.736269474,0.1957881451,5.60209155082703E-05,23.3950405121,0.821443975
Position3,NIR,6.1771860123,0.0063409763,21.9784374237,0.7376284003,0.1942318082,6.15415628999472E-05,23.3882236481,0.8221968412
Position3,NIR,6.1463222504,0.0058715842,22.3124485016,0.7358188629,0.1902794838,5.06313517689705E-06,23.7183609009,0.8216369748
Position3,NIR,6.2713561058,0.0061699115,22.0972099304,0.7317298651,0.1918293387,4.16538678109646E-05,23.5051574707,0.8225135803
Position3,NIR,6.3867487907,0.0063452008,21.9755477905,0.7327919602,0.1959258616,2.12891027331352E-05,23.385219574,0.8215048909
Position3,NIR,6.4301652908,0.0066476576,21.7733154297,0.7306064367,0.1944961995,2.92209442704916E-05,23.1943664551,0.8210930228
Position3,NIR,6.5729255676,0.0077989157,21.0796585083,0.7222858667,0.2028738856,1.08166132122278E-05,22.4928283691,0.8186234236
Position3,NIR,6.6549348831,0.0076428,21.1674766541,0.7252755165,0.2006940693,7.38585367798805E-06,22.5853996277,0.8214849234
Position3,NIR,6.5503954887,0.0081493305,20.8887825012,0.7160110474,0.2079966068,5.89294359087944E-07,22.3027648926,0.815582633
Position3,NIR,6.6104736328,0.0084535824,20.7295951843,0.7027153373,0.2197262943,4.61027957499027E-06,22.1192455292,0.8186748624
Position3,NIR,6.8290581703,0.0091682356,20.3771419525,0.6860806346,0.2421640605,3.15229408442974E-06,21.7625598907,0.8228167892
Position3,NIR,6.9066972733,0.009824466,20.0769119263,0.6724762321,0.2548297048,7.46059231460094E-06,21.4526901245,0.8269450665
Position3,NIR,7.3235239983,0.0111922221,19.5108375549,0.6547507048,0.2844562232,1.37141905725002E-05,20.8712997437,0.8283737302
Position3,NIR,7.5424380302,0.0126842046,18.9673690796,0.6343220472,0.3064424396,5.82076609134674E-09,20.3525886536,0.8231605291
Position3,NIR,7.7592864037,0.0128079588,18.925201416,0.6169002056,0.3255122304,0.000040188,20.3836097717,0.8217105865
Position3,NIR,7.4162077904,0.0146182645,18.3510417938,0.5902891159,0.3441576064,3.55837401002645E-05,19.8100585938,0.8205382824
Position3,NIR,7.305788517,0.017257344,17.6302604675,0.5787662268,0.353921771,5.0440663471818E-05,19.0536956787,0.820114255
Position3,NIR,6.9718842506,0.0180068612,17.4456214905,0.5742235184,0.3703943491,1.64851080626249E-05,18.8762073517,0.818598032
Position3,NIR,7.3918948174,0.018938221,17.2266082764,0.5673855543,0.3806252182,3.58093529939651E-07,18.6451797485,0.8182566166
Position3,NIR,7.3769378662,0.0174441393,17.5835037231,0.5858311653,0.3695196509,2.08388082683086E-05,18.983505249,0.820628345
Position3,NIR,7.5414671898,0.0172838829,17.623588562,0.590847373,0.3648105264,5.9143640100956E-06,19.0029182434,0.8157579899
Position3,NIR,7.1706728935,0.0163715985,17.8590908051,0.6016972661,0.3658929467,6.85988925397396E-06,19.2288608551,0.8198211193
Position3,NIR,7.0889773369,0.0182158966,17.3954944611,0.6075600982,0.3633393347,2.38583888858557E-05,18.7461643219,0.8175774217
Position3,NIR,7.0241160393,0.0180644747,17.4317455292,0.5999670625,0.3585535288,4.21865843236446E-06,18.8248672485,0.8227412701
Position3,NIR,6.8564043045,0.0174898971,17.5721282959,0.6009613872,0.359779954,1.17113813757896E-07,18.9397296906,0.816139698
Position3,NIR,7.0408196449,0.0157779511,18.019493103,0.6057779193,0.3483425081,2.06981785595417E-05,19.4215812683,0.8208363056
Position3,NIR,7.2104263306,0.0167153049,17.7688579559,0.6036790013,0.3438489139,7.17164948582649E-06,19.177148819,0.8255850077
Position3,NIR,7.1722230911,0.0195451323,17.0896148682,0.5893699527,0.3460235,1.85007229447365E-06,18.4720859528,0.8178811669
Position3,NIR,7.3100242615,0.0201133229,16.9651622772,0.5881193876,0.3480162024,2.94647179543972E-06,18.34167099,0.8228443265
Position3,NIR,7.1902742386,0.0215306189,16.6694355011,0.5716662407,0.3483969867,3.35578806698322E-06,18.0631999969,0.8158656955
Position3,NIR,6.9244661331,0.024646828,16.0823898315,0.5639885664,0.3548036814,3.57883982360363E-06,17.4415855408,0.8089670539
Position3,NIR,6.8605971336,0.0264679007,15.7728052139,0.5543870926,0.3567411005,1.09625980257988E-05,17.1405353546,0.8039008379
Position3,NIR,6.9367785454,0.0250774287,16.0071697235,0.559139967,0.3505710959,1.74094457179308E-05,17.3718414307,0.7984796762
Position3,NIR,6.7726454735,0.0253028758,15.9683017731,0.5576704741,0.3518903255,2.17882916331291E-05,17.3166103363,0.7901121974
Position3,NIR,6.5493950844,0.0223492607,16.5073680878,0.5666624308,0.3506987095,4.33181412518024E-06,17.8530483246,0.7854101062
Position3,NIR,6.3601045609,0.0219682399,16.5820484161,0.5634761453,0.3504875004,8.74185934662819E-06,17.9259490967,0.7807273269
Position3,NIR,6.2932457924,0.0213130079,16.7135543823,0.5740089417,0.3536989987,4.8444140702486E-05,18.0754356384,0.7794421315
Position3,NIR,6.3683638573,0.0207521152,16.8293762207,0.5809130669,0.3485847414,2.52854079008102E-06,18.2101898193,0.7837619185
Position3,NIR,6.4684829712,0.0195228159,17.094575882,0.5852326155,0.3484304547,2.4489825591445E-05,18.4930286407,0.781193316
Position3,NIR,6.2126879692,0.0180485845,17.4355678558,0.5837886333,0.3490837514,0.000000115,18.8241004944,0.7781330347
Position3,NIR,6.2945361137,0.015294726,18.1545848846,0.5893620253,0.3444838226,3.97372059524059E-06,19.5593338013,0.7761278152
Position3,NIR,6.1542582512,0.0153948087,18.1262588501,0.5924634337,0.3474923074,1.28746032714844E-05,19.5496406555,0.7788757086
Position3,NIR,6.0402293205,0.0149105433,18.2650642395,0.6049781442,0.3364470601,3.24076972901821E-06,19.6923389435,0.7848652005
Position3,NIR,6.0247974396,0.0142488005,18.4622173309,0.6163753867,0.3314031363,1.24154612421989E-05,19.8979721069,0.786783278
Position3,NIR,6.1161079407,0.014045815,18.5245304108,0.6179335713,0.3296273947,3.29455360770226E-06,19.9457168579,0.7831938863
Position3,NIR,6.0127854347,0.0143994745,18.4165344238,0.6216130853,0.3246900737,1.62539072334766E-06,19.8319187164,0.7809855342
Position3,NIR,6.1048965454,0.0165653694,17.8079891205,0.6166499853,0.3205161691,6.95115886628628E-06,19.2182979584,0.7773582935
Position3,NIR,6.3476939201,0.0148907071,18.2708473206,0.6271747947,0.3220183849,0.000023586,19.6812820435,0.7803735137
Position3,NIR,6.4022936821,0.0151476823,18.1965370178,0.6259647608,0.3158977032,0.000000854,19.6097640991,0.778875649
Position3,NIR,6.4324259758,0.0189450122,17.2250518799,0.6172879338,0.3168054223,1.00356992334127E-05,18.5936279297,0.772814393
Position3,NIR,6.332657814,0.0214883834,16.6779632568,0.6251271963,0.3094367087,1.09383836388588E-05,18.0356578827,0.7764414549
Position3,NIR,6.2817053795,0.0245300923,16.1030082703,0.6175105572,0.3200196624,7.85826705396175E-06,17.4746551514,0.7686684728
Position3,NIR,6.2261948586,0.0234593377,16.2968425751,0.629704833,0.3108580709,1.14226713776588E-06,17.6802654266,0.7775523067
Position3,NIR,5.9759101868,0.0252677631,15.9743328094,0.6244796515,0.3008443415,6.92205503582954E-07,17.3534221649,0.7769835591
Position3,NIR,6.0119624138,0.0249149408,16.035402298,0.6252707243,0.3035953343,1.4392426237464E-05,17.4192733765,0.7782567143
Position3,NIR,6.0287723541,0.0232042577,16.3443241119,0.6367810965,0.2990083098,2.58581712841988E-06,17.7149372101,0.7827321291
Position3,NIR,5.7853751183,0.0233746432,16.3125495911,0.6452743411,0.2914823294,3.7741381675005E-05,17.6902179718,0.7888534069
Position3,NIR,5.817296505,0.0264924802,15.7687749863,0.6285945177,0.2975739241,3.27369198203087E-05,17.1251983643,0.7783200741
Position3,NIR,5.7939367294,0.0287063755,15.4202165604,0.6201035976,0.3004160821,3.54321673512459E-06,16.7669792175,0.7728257775
Position3,NIR,5.8589873314,0.0281871371,15.4994907379,0.6155844331,0.3040883541,7.94418156147003E-07,16.8678703308,0.7691123486
Position3,NIR,5.9063448906,0.0259284731,15.8622312546,0.6246458292,0.3032609522,8.85222107172012E-07,17.228515625,0.7750358582
Position3,NIR,5.9662790298,0.0268921405,15.7037467957,0.6181223989,0.3085864782,1.79305206984282E-05,17.0618457794,0.7736974955
Position3,NIR,6.0895738602,0.0263486672,15.7924137115,0.6193108559,0.3150313199,1.23782083392143E-05,17.1474113464,0.7727970481
Position3,NIR,6.108464241,0.0271226969,15.6666717529,0.619481802,0.3083495498,1.25821679830551E-06,17.0220279694,0.7718467116
Position3,NIR,6.0842890739,0.0278639346,15.5495758057,0.6198964715,0.3072302938,3.47010791301727E-05,16.9054450989,0.7703293562
Position3,NIR,6.2792329788,0.0287241638,15.4175262451,0.6212640405,0.3017005026,2.65019480139017E-05,16.7668018341,0.7750451565
Position3,NIR,6.4465508461,0.0261928104,15.8181800842,0.629131496,0.2990175486,7.25314021110535E-06,17.1627979279,0.7795549035
Position3,NIR,6.5283122063,0.0258054659,15.8828830719,0.6339539289,0.2954773903,0.000015626,17.2188339233,0.7860177755
Position3,NIR,6.7138137817,0.0261425953,15.8265132904,0.6377677917,0.2913075686,5.38812018930912E-05,17.1615772247,0.7887425423
Position3,NIR,6.6926589012,0.0266898386,15.736541748,0.6408518553,0.2891616821,1.53062865138054E-05,17.0821838379,0.7911880612
Position3,NIR,6.4483947754,0.0265425667,15.7605705261,0.6419658661,0.2958391905,3.15806828439236E-05,17.1051101685,0.793213129
Position3,NIR,6.3054976463,0.0282397121,15.4913988113,0.6336122751,0.3065616786,5.05940988659859E-07,16.8439464569,0.790990293
Position3,NIR,6.2450265884,0.0291367136,15.3555955887,0.6308389902,0.3149334192,3.92762012779713E-06,16.7042484283,0.7895827889
Position3,NIR,6.2683496475,0.0292877816,15.3331356049,0.6235607266,0.3137493432,2.11643055081367E-06,16.6824226379,0.7878955603
Position3,NIR,6.2716765404,0.0302894153,15.1870908737,0.6182572246,0.3160764575,0.000002506,16.5311946869,0.7875945568
Position3,NIR,6.3307919502,0.0317495838,14.9826192856,0.6051044464,0.322520107,5.48362731933594E-06,16.3237018585,0.7839611769
Position3,NIR,6.1084346771,0.0305172894,15.1545410156,0.6062601209,0.3177294433,8.44243913888931E-07,16.5053253174,0.7844924331
Position3,NIR,5.8530364037,0.0305038784,15.1564493179,0.606726706,0.3178210557,9.02474857866764E-06,16.5049667358,0.7775804996
Position3,NIR,5.8633990288,0.0287587252,15.4123039246,0.6192966104,0.3166190684,1.542828977108E-05,16.7626743317,0.7797726393
Position3,NIR,5.8929610252,0.0295900889,15.2885379791,0.6133019924,0.3181992471,1.13365240395069E-06,16.6300430298,0.7770229578
Position3,NIR,5.9386606216,0.0288671646,15.3959579468,0.6093129516,0.321380049,7.94022344052792E-06,16.744808197,0.771094501
Position3,NIR,5.8790459633,0.0277289115,15.5706729889,0.6074441671,0.3207337558,5.95347955822945E-07,16.9164543152,0.7706864476
Position3,NIR,5.8731150627,0.0264205746,15.7805776596,0.6033721566,0.3233754933,1.95838510990143E-05,17.1295185089,0.7688411474
Position3,NIR,5.8935213089,0.0251008738,16.0031108856,0.6157195568,0.3160380423,5.58444298803806E-06,17.3634128571,0.7732051015
Position3,NIR,5.9134497643,0.0250723492,16.0080509186,0.613294661,0.3078889251,9.35164280235767E-06,17.3668308258,0.7697780132
Position3,NIR,5.8823251724,0.0241176747,16.1766452789,0.6204823256,0.3015216887,1.63260847330093E-06,17.5583438873,0.7687915564
Position3,NIR,5.7280402184,0.022854669,16.4102516174,0.6346802115,0.2912287414,0.000000485,17.7936725616,0.780926466
Position3,NIR,5.6246695518,0.0229286365,16.3962192535,0.6441234946,0.2933943272,6.71134330332279E-06,17.7716217041,0.7874836326
Position3,NIR,5.7612547874,0.0178513099,17.4833011627,0.6536789536,0.27606529,5.67687675356865E-06,18.8565788269,0.7956069112
Position3,NIR,5.9350829124,0.0108739696,19.6361179352,0.6816669703,0.2567868233,1.87242403626442E-06,20.9960918427,0.8067663908
Position3,NIR,6.2440848351,0.0081558544,20.8853054047,0.7011910677,0.2397891432,1.88397243618965E-05,22.2368927002,0.806335628
Position3,NIR,6.17709589,0.0069302157,21.5925331116,0.7031888366,0.2451213747,9.32347029447556E-06,22.9614219666,0.8077638149
Position3,NIR,6.1777787209,0.0079106037,21.0179042816,0.6953502297,0.2426815331,2.09156423807144E-05,22.3936500549,0.8054896593
Position3,NIR,6.1791038513,0.0072817951,21.3776168823,0.7058782578,0.236127317,2.35950574278831E-06,22.7099685669,0.8074369431
Position3,NIR,6.2223372459,0.0073272306,21.3506031036,0.7026649117,0.2324382961,3.99164855480194E-06,22.6826248169,0.8051576614
Position3,NIR,6.137588501,0.0085761761,20.6670646667,0.7015553713,0.2312919199,7.53207132220268E-07,21.9917068481,0.8055604696
Position3,NIR,6.102332592,0.0094413478,20.2496623993,0.6996985674,0.2292663753,1.91233120858669E-05,21.5705375671,0.8042219281
Position3,NIR,6.0978865623,0.0093145873,20.3083648682,0.702387929,0.2266697437,9.83313657343388E-06,21.643037796,0.8046106696
Position3,NIR,5.9136919975,0.0088730352,20.5192775726,0.707425952,0.2229691744,3.7122517824173E-05,21.8682098389,0.8040366173
Position3,NIR,5.9482445717,0.0086026611,20.6536712646,0.7085285783,0.2214843929,4.47591301053762E-05,22.0152931213,0.8065130711
Position3,NIR,5.9494795799,0.009185819,20.3688220978,0.7092579603,0.2165431529,3.04775312542915E-07,21.7284374237,0.8075151443
Position3,NIR,5.9717025757,0.0090408837,20.4378910065,0.7082022429,0.2143298984,1.56920868903399E-05,21.8059654236,0.8038096428
Position3,NIR,5.8802399635,0.0073489998,21.3377170563,0.7131475806,0.2115751207,2.55932100117207E-05,22.6976470947,0.8041951656
Position3,NIR,5.7845473289,0.0067096595,21.7329959869,0.7152629495,0.2094858587,1.39938201755285E-05,23.0954532623,0.8039450049
Position3,NIR,5.8318829536,0.0062170145,22.0641803741,0.7137175202,0.2079601437,2.96393409371376E-07,23.4075088501,0.8025931716
Position3,NIR,5.7357048988,0.005955637,22.2507190704,0.7165408731,0.2037628293,5.58467581868172E-06,23.6034679413,0.8033962846
Position3,NIR,5.7018990517,0.0065000625,21.8708248138,0.7116011977,0.2027619481,7.37025402486324E-06,23.2275161743,0.8007975221
Position3,NIR,5.6823611259,0.0057410006,22.4101257324,0.7113447189,0.2049258053,8.61473381519318E-07,23.7607040405,0.7965151072
Position3,NIR,5.7443146706,0.0058515491,22.3272914886,0.7086029649,0.2095894367,1.71645078808069E-05,23.6801757813,0.7931018472
Position3,NIR,5.645254612,0.0056210198,22.5018482208,0.7138383389,0.2048178017,9.21916216611862E-06,23.8397750854,0.7956476808
Position3,NIR,5.6369557381,0.0052980171,22.7588672638,0.7165751457,0.2017984986,0.000007401,24.1084136963,0.7974213362
Position3,NIR,5.6883673668,0.0056544123,22.4761276245,0.7152126431,0.199637413,3.14321368932724E-06,23.8218193054,0.7974537611
Position3,NIR,5.6643385887,0.0055358321,22.5681705475,0.7126224637,0.2001824677,2.48732976615429E-06,23.9113903046,0.7939606309
Position3,NIR,5.6570863724,0.0052999286,22.7572994232,0.7155597806,0.1971212626,4.86979261040688E-05,24.0922088623,0.7949999571
Position3,NIR,5.6902108192,0.0052038105,22.8367843628,0.7162784934,0.196184203,6.50277361273766E-05,24.1784896851,0.7963418365
Position3,NIR,5.7058787346,0.0052175014,22.8253746033,0.720035553,0.1972783953,5.51342964172363E-06,24.1622180939,0.8008410335
Position3,NIR,5.7530322075,0.0049520386,23.0521602631,0.7252742648,0.195539847,4.58513386547565E-06,24.3844146729,0.8040811419
Position3,NIR,5.7272162437,0.0049492321,23.0546207428,0.7318124175,0.1873566657,1.75321474671364E-07,24.3783416748,0.8088828921
Position3,NIR,5.6320972443,0.0049278289,23.0734443665,0.7378602624,0.1889435649,4.88990917801857E-06,24.4071655273,0.8155372739
Position3,NIR,5.6185564995,0.004896427,23.1012077332,0.741623044,0.1867865324,1.63307413458824E-05,24.4384613037,0.8187876344
Position3,NIR,5.6598372459,0.0048511401,23.1415634155,0.7469511628,0.1830610633,3.8686441257596E-05,24.4850940704,0.8252138495
Position3,NIR,5.5986762047,0.0047247675,23.2561969757,0.7553593516,0.1770541817,7.38073140382767E-07,24.6159152985,0.8322126269
Position3,NIR,5.6506228447,0.0047098906,23.2698917389,0.7601164579,0.1732742935,1.99791975319386E-06,24.6213436127,0.8354883194
Position3,NIR,5.7010612488,0.0050460817,22.970457077,0.755027473,0.1734784693,1.49994157254696E-05,24.3204994202,0.8340027928
Position3,NIR,5.8540391922,0.0048843692,23.1119155884,0.7574666739,0.175080657,3.29408794641495E-05,24.4513320923,0.8389434814
Position3,NIR,5.9629778862,0.004682729,23.2950115204,0.7563230991,0.17526941,3.28454189002514E-06,24.6392173767,0.8396021128
Position3,NIR,5.9406943321,0.0046908241,23.2875080109,0.7561365962,0.1782374978,1.24785583466291E-05,24.629447937,0.8367331624
Position3,NIR,5.9845204353,0.0047997795,23.1877880096,0.7538433671,0.1794253588,2.51387245953083E-06,24.5317497253,0.8373616934
Position3,NIR,5.9407749176,0.0048932647,23.1040153503,0.7544547319,0.1779230237,1.35132577270269E-05,24.4406337738,0.8374552131
Position3,NIR,5.9131813049,0.0050248899,22.988735199,0.7550821304,0.176346615,5.92856667935848E-06,24.3218345642,0.8392505646
Position3,NIR,5.749581337,0.0049359635,23.066280365,0.7558815479,0.1766819805,1.6884645447135E-05,24.4005184174,0.8391309977
Position3,NIR,5.7307481766,0.004823992,23.1659355164,0.7594121099,0.1759991348,5.09535893797874E-05,24.5005874634,0.840698421
Position3,NIR,5.6811676025,0.0049140486,23.0856056213,0.7596189976,0.1745870858,6.10854476690292E-06,24.4151287079,0.8415417075
Position3,NIR,5.6959414482,0.0048843916,23.1118965149,0.7612321377,0.1733770669,1.09123066067696E-05,24.4409599304,0.8432914019
Position3,NIR,5.6341552734,0.0048723421,23.1226234436,0.761680603,0.1743346155,2.2810185328126E-05,24.4564704895,0.841186583
Position3,NIR,5.5452365875,0.0049944636,23.0151100159,0.7617495656,0.1722968221,1.35158188641071E-06,24.3729896545,0.8398069739
Position3,NIR,5.5097899437,0.0053223623,22.7389545441,0.762563467,0.172692135,6.57513737678528E-07,24.1135597229,0.8408152461
Position3,NIR,5.3540620804,0.0056135985,22.5075874329,0.7607096434,0.1758410335,2.89692543447018E-05,23.8891181946,0.8389286399
Position3,NIR,5.3363132477,0.0053824913,22.6901664734,0.7624438405,0.1736964136,5.1592942327261E-06,24.0626926422,0.8389568925
Position3,NIR,5.3899002075,0.0055070519,22.5908088684,0.7612944841,0.1752273142,1.29046384245157E-05,23.9563827515,0.8403962851
Position3,NIR,5.366874218,0.0056841853,22.4533176422,0.7601256967,0.178271994,7.67700839787722E-05,23.8236446381,0.838095665
Position3,NIR,5.3219833374,0.0059497966,22.2549800873,0.7582336664,0.1772871017,1.66520476341248E-06,23.6251735687,0.8366507292
Position3,NIR,5.3236794472,0.005898281,22.2927455902,0.7592136264,0.1796012968,2.98682134598494E-05,23.6718063354,0.8377224803
